,director_name,imdb_score,movie_title
3965,Mark Griffiths,6.3,How to Fall in Love?
2864,Michael Polish,6.3,The Astronaut Farmer?
914,Phyllida Lloyd,6.3,Mamma Mia!?
2880,Atom Egoyan,6.3,Chloe?
3523,Sofia Coppola,6.3,Somewhere?
3521,Dick Richards,6.3,March or Die?
256,Robert Schwentke,6.3,Insurgent?
4793,Oren Peli,6.3,Paranormal Activity?
1135,Oliver Parker,6.3,Johnny English Reborn?
248,Dave Green,6.3,Teenage Mutant Ninja Turtles: Out of the Shadows?
3513,Kevin Brodie,6.3,A Dog of Flanders?
3512,Jay Duplass,6.3,Cyrus?
1771,Scott Hicks,6.3,No Reservations?
2286,John Hillcoat,6.3,Triple 9?
3691,Jon Wright,6.3,Grabbers?
2922,Tim Story,6.3,Barbershop?
5014,Uwe Boll,6.3,Rampage?
2298,Michael Lembeck,6.3,Connie and Carla?
2031,Neil LaBute,6.3,Nurse Betty?
3941,Robert Lee King,6.3,Psycho Beach Party?
2675,Shana Feste,6.3,Country Strong?
4679,Ben Wheatley,6.3,Kill List?
4692,Caryn Waechter,6.3,The Sisterhood of Night?
49,Bryan Singer,6.3,Jack the Giant Slayer?
965,Gary Fleder,6.3,Don't Say a Word?
1927,Steve Bendelack,6.3,Mr. Bean's Holiday?
1174,Sngmoo Lee,6.3,The Warrior's Way?
1948,Lasse Hallstr?m,6.3,Dear John?
394,Jan de Bont,6.3,Twister?
1951,Philip G. Atwell,6.3,War?
4713,Richard Montoya,6.3,Water & Power?
325,Stephen Sommers,6.3,The Mummy Returns?
3919,Alfred Hitchcock,6.3,Topaz?
2725,Woody Allen,6.3,You Will Meet a Tall Dark Stranger?
2730,Antonio Banderas,6.3,Crazy in Alabama?
5003,Bradley Rust Gray,6.3,The Exploding Girl?
3647,Stefan Ruzowitzky,6.3,Deadfall?
4600,Becky Smith,6.3,16 to Life?
41,John Lasseter,6.3,Cars 2?
2213,Kevin Reynolds,6.3,Risen?
3590,Gary Hardwick,6.3,The Brothers?
1234,Sean Anders,6.3,Horrible Bosses 2?
4579,Gia Coppola,6.3,Palo Alto?
1977,Pascal Chaumeil,6.3,A Perfect Plan?
2215,Todd Strauss-Schulson,6.3,A Very Harold & Kumar 3D Christmas?
454,Chris Wedge,6.3,Robots?
982,Joe Dante,6.3,Gremlins 2: The New Batch?
466,Joe Pytka,6.3,Space Jam?
1860,Michael Cohn,6.3,Snow White: A Tale of Terror?
1751,Lee Tamahori,6.3,Along Came a Spider?
491,Jonathan Mostow,6.3,Surrogates?
4429,Bruce Campbell,6.3,My Name Is Bruce?
567,Clay Kaytis,6.3,The Angry Birds Movie?
999,Richard Donner,6.3,Assassins?
2996,Ira Sachs,6.3,Married Life?
1684,Jean-Fran?ois Richet,6.3,Assault on Precinct 13?
4812,Harry Beaumont,6.3,The Broadway Melody?
4455,Mathieu Amalric,6.3,The Blue Room?
2276,Michael O. Sajbel,6.3,One Night with the King?
2537,Joe Nussbaum,6.3,Sydney White?
883,Ron Maxwell,6.3,Gods and Generals?
1302,Ulu Grosbard,6.3,The Deep End of the Ocean?
234,James Mangold,6.3,Knight and Day?
2962,Jason Reitman,6.3,Young Adult?
343,Wally Pfister,6.3,Transcendence?
867,Alan Parker,6.3,Evita?
4441,Dave Rodriguez,6.3,Once Upon a Time in Queens?
2981,Woody Allen,6.3,Celebrity?
2980,Christopher Guest,6.3,For Your Consideration?
4205,James Dodson,6.2,The Other End of the Line?
3745,Fred Walton,6.2,April Fool's Day?
3794,Richard Wallace,6.2,Tycoon?
3232,Rafa Lara,6.2,"Cinco de Mayo, La Batalla?"
1019,Costa-Gavras,6.2,Mad City?
3601,Sammo Kam-Bo Hung,6.2,Mr. Nice Guy?
1417,Mike Mitchell,6.2,Sky High?
2759,Peter Cousens,6.2,Freedom?
3603,Donald Petrie,6.2,Mystic Pizza?
4612,Randall Rubin,6.2,Jimmy and Judy?
1891,Ivan Reitman,6.2,No Strings Attached?
1886,Tim Story,6.2,Ride Along?
416,John McTiernan,6.2,Last Action Hero?
3803,Paul Andrew Williams,6.2,The Cottage?
3360,Ron Howard,6.2,Splash?
2395,Robert Luketic,6.2,Legally Blonde?
1649,Jon M. Chu,6.2,Step Up 3D?
2633,Michael Dougherty,6.2,Krampus?
4574,Trey Parker,6.2,Orgazmo?
3447,Mike Judge,6.2,Extract?
2982,Ryan Murphy,6.2,Running with Scissors?
2036,Tim Hill,6.2,Muppets from Space?
2617,Thor Freudenthal,6.2,Diary of a Wimpy Kid?
2074,Stephen Frears,6.2,Ch¨¦ri?
2618,Andr¨¦s Muschietti,6.2,Mama?
4572,Khalid Mohamed,6.2,Fiza?
3209,John Waters,6.2,Cecil B. DeMented?
138,Steve Hickner,6.2,Bee Movie?
4424,Jeff Garlin,6.2,I Want Someone to Eat Cheese With?
134,Tim Burton,6.2,Dark Shadows?
1454,Alexandre Aja,6.2,Mirrors?
6,Sam Raimi,6.2,Spider-Man 3?
3215,John Turturro,6.2,Illuminata?
1876,Bill Condon,6.2,The Fifth Estate?
3838,Analeine Cal y Mayor,6.2,Treading Water?
3223,Ralph Fiennes,6.2,Coriolanus?
800,Akiva Goldsman,6.2,Winter's Tale?
3225,Mel Smith,6.2,High Heels and Low Lifes?
2387,George A. Romero,6.2,Land of the Dead?
3929,Kevin Smith,6.2,Red State?
2500,John Fortenberry,6.2,A Night at the Roxbury?
2740,Tony Jaa,6.2,Ong-bak 2?
2346,Daniel Lee,6.2,Three Kingdoms: Resurrection of the Dragon?
1027,Richard LaGravenese,6.2,Beautiful Creatures?
4142,Brian Caunter,6.2,Chicago Overcoat?
381,Phillip Noyce,6.2,The Saint?
3751,Don Coscarelli,6.2,The Beastmaster?
3752,King Vidor,6.2,Solomon and Sheba?
2669,Michael Mayer,6.2,Flicka?
1183,David Frankel,6.2,The Big Year?
1460,Kevin Smith,6.2,Jersey Girl?
200,Shawn Levy,6.2,Night at the Museum: Secret of the Tomb?
1680,Nicholas Stoller,6.2,The Five-Year Engagement?
4673,Clark Baker,6.2,Vessel?
2663,Andrew Fleming,6.2,The Craft?
3305,Davis Guggenheim,6.2,Gracie?
2688,Bryan Barber,6.2,Idlewild?
3461,Sam Raimi,6.2,Spider-Man 3?
1457,Gregory Hoblit,6.2,Untraceable?
603,Mike Nichols,6.2,Wolf?
1677,Scott Derrickson,6.2,Deliver Us from Evil?
1456,Stephen Hopkins,6.2,Predator 2?
3315,Marc Forby,6.2,Princess Kaiulani?
2682,Andrew Dominik,6.2,Killing Them Softly?
3022,Mabel Cheung,6.2,A Tale of Three Cities?
4140,Monte Hellman,6.2,Iguana?
331,Jay Roach,6.2,The Campaign?
2306,Glen Morgan,6.2,Willard?
4129,Lance Kawas,6.2,The Deported?
3640,Peter Cattaneo,6.2,Lucky Break?
695,Jay Roach,6.2,Austin Powers in Goldmember?
1430,Judd Apatow,6.2,This Is 40?
412,Roger Allers,6.2,Open Season?
4125,Conor McPherson,6.2,The Eclipse?
3639,Joey Lauren Adams,6.2,Come Early Morning?
760,Kenneth Branagh,6.2,Jack Ryan: Shadow Recruit?
950,Alex Proyas,6.2,Knowing?
1483,Robert Redford,6.2,Lions for Lambs?
1000,Peter Webber,6.2,Hannibal Rising?
407,Brett Ratner,6.2,Tower Heist?
774,Tony Gilroy,6.2,Duplicity?
2722,Rodman Flender,6.2,Idle Hands?
1320,Iain Softley,6.2,Hackers?
1478,Taylor Hackford,6.2,Parker?
2274,Mark Neveldine,6.2,Crank: High Voltage?
1439,Ethan Coen,6.2,The Ladykillers?
2714,Peter Cattaneo,6.2,The Rocker?
2374,Alan Yuen,6.2,Firestorm?
769,Rob Bowman,6.2,Reign of Fire?
961,David Dobkin,6.2,Shanghai Knights?
1473,Allen Hughes,6.2,Broken City?
2478,Jon M. Chu,6.2,Step Up 2: The Streets?
2468,Lance Hool,6.2,One Man's Hero?
1985,Richard Benjamin,6.2,Mrs. Winterbourne?
1775,Miguel Arteta,6.2,"Alexander and the Terrible, Horrible, No Good, Very Bad Day?"
2198,Peter Hewitt,6.2,Bill & Ted's Bogus Journey?
1285,Michael Caton-Jones,6.2,City by the Sea?
3798,Brian De Palma,6.2,Redacted?
900,Steven Zaillian,6.2,All the King's Men?
3498,Steve Miner,6.2,Warlock?
1350,David Mirkin,6.2,Heartbreakers?
1284,Frederik Du Chau,6.2,The Magic Sword: Quest for Camelot?
231,Jos¨¦ Padilha,6.2,RoboCop?
4309,Noah Buschel,6.2,The Missing Person?
3072,Giuliano Montaldo,6.2,Machine Gun McCain?
4503,James David Pasternak,6.2,Certifiably Jonathan?
3527,Richard Shepard,6.2,Dom Hemingway?
261,Noam Murro,6.2,300: Rise of an Empire?
3528,Gus Van Sant,6.2,Gerry?
2267,Billy Ray,6.2,Secret in Their Eyes?
4784,Lloyd Kaufman,6.2,Poultrygeist: Night of the Chicken Dead?
1808,Sanaa Hamri,6.2,The Sisterhood of the Traveling Pants 2?
4511,Rob Bowman,6.2,Airborne?
3145,Steve Oedekerk,6.2,Kung Pow: Enter the Fist?
4779,Michael Herz,6.2,The Toxic Avenger?
1384,Irvin Kershner,6.2,Never Say Never Again?
1779,McG,6.2,3 Days to Kill?
3774,Jerry Belson,6.2,Jekyll and Hyde... Together Again?
2012,Jonathan English,6.2,Ironclad?
2912,George Hickenlooper,6.2,Casino Jack?
3503,Gurinder Chadha,6.2,Bride & Prejudice?
835,Kevin Bray,6.2,Walking Tall?
3695,Rohan Sippy,6.2,Dum Maaro Dum?
3091,Darren Lynn Bousman,6.2,Saw III?
2032,Grant Heslov,6.2,The Men Who Stare at Goats?
4877,Tom Seidman,6.2,The Christmas Bunny?
1356,Stephen Herek,6.2,Rock Star?
4470,Jonathan Kesselman,6.2,The Hebrew Hammer?
3506,Tony Maylam,6.2,Split Second?
644,Jon Amiel,6.2,Entrapment?
2085,Andy Fickman,6.2,The Game Plan?
1599,Hugh Wilson,6.2,The First Wives Club?
2199,Barry Levinson,6.2,Man of the Year?
3797,M. Night Shyamalan,6.2,The Visit?
1598,Garry Marshall,6.2,The Princess Diaries?
2942,Jesse Dylan,6.2,How High?
3795,Morgan J. Freeman,6.2,Desert Blue?
3686,Collin Schiffli,6.2,Animals?
1288,Harold Becker,6.2,City Hall?
3110,George Miller,6.2,Mad Max Beyond Thunderdome?
5023,Daryl Wein,6.2,Breaking Upwards?
2335,David Anspaugh,6.2,The Game of Their Lives?
54,Steven Spielberg,6.2,Indiana Jones and the Kingdom of the Crystal Skull?
4844,Paul Bartel,6.2,Death Race 2000?
4546,Russ Meyer,6.2,Beyond the Valley of the Dolls?
3885,Bob Clark,6.2,Porky's?
3729,Tim Blake Nelson,6.2,O?
4750,Justin Lin,6.2,Finishing the Game: The Search for a New Bruce Lee?
1549,John Luessenhop,6.2,Takers?
3560,Stephen Sommers,6.2,The Adventures of Huck Finn?
1547,Rupert Wainwright,6.2,Stigmata?
852,Robert Schwentke,6.2,Flightplan?
59,Brett Ratner,6.2,Rush Hour 3?
985,Alexander Witt,6.2,Resident Evil: Apocalypse?
1830,Norman Jewison,6.2,The Statement?
2836,Jos¨¦ Padilha,6.2,RoboCop?
1821,Christian Alvart,6.2,Case 39?
1845,David R. Ellis,6.2,Final Destination 2?
1256,Wes Craven,6.2,Scream 4?
2114,Blake Edwards,6.2,Darling Lili?
3947,Anne Fontaine,6.2,Adore?
2076,Mira Nair,6.2,Vanity Fair?
4907,Adam Rifkin,6.2,Shooting the Warwicks?
623,Bobby Farrelly,6.2,Osmosis Jones?
2474,Rodrigo Cort¨¦s,6.2,Red Lights?
3062,Mira Nair,6.2,The Perez Family?
4547,Robert D. Webb,6.2,Love Me Tender?
1264,Bobby Farrelly,6.2,Fever Pitch?
3064,Tim Blake Nelson,6.2,O?
1076,Donald Petrie,6.2,Miss Congeniality?
3878,Ivan Engler,6.2,Cargo?
1311,Gary Fleder,6.2,Impostor?
681,Taylor Hackford,6.2,Proof of Life?
2587,Vicente Amorim,6.2,Good?
1300,Charles Shyer,6.2,Alfie?
4062,Ted Post,6.1,Beneath the Planet of the Apes?
1228,Joe Dante,6.1,Small Soldiers?
1110,Peter Howitt,6.1,Johnny English?
804,Ron Howard,6.1,Edtv?
968,D.J. Caruso,6.1,I Am Number Four?
966,Tommy Wirkola,6.1,Hansel & Gretel: Witch Hunters?
805,Iain Softley,6.1,Inkheart?
3371,Tom Gormican,6.1,That Awkward Moment?
1355,Michael Apted,6.1,Extreme Measures?
3325,Roland Suso Richter,6.1,The I Inside?
4013,Amanda Gusack,6.1,The Betrayed?
3754,Bill Duke,6.1,Not Easily Broken?
3730,John Erick Dowdle,6.1,"As Above, So Below?"
3492,Michael Rymer,6.1,In Too Deep?
1227,Peter Chelsom,6.1,Shall We Dance?
4107,Jason Eisener,6.1,Hobo with a Shotgun?
795,Tom Shadyac,6.1,Dragonfly?
3606,Rusty Cundieff,6.1,Tales from the Hood?
3891,Ridley Scott,6.1,Exodus: Gods and Kings?
1168,John Herzfeld,6.1,15 Minutes?
1267,Seth MacFarlane,6.1,A Million Ways to Die in the West?
3654,Barbet Schroeder,6.1,Murder by Numbers?
944,Sean Anders,6.1,Daddy's Home?
3953,Karim A?nouz,6.1,Futuro Beach?
1219,Gore Verbinski,6.1,The Mexican?
3470,Steven Soderbergh,6.1,Magic Mike?
3638,Wayne Wang,6.1,Snow Flower and the Secret Fan?
1376,Christian Ditter,6.1,How to Be Single?
1282,Penny Marshall,6.1,Renaissance Man?
3998,Edward Burns,6.1,She's the One?
3951,,6.1,Sonny with a Chance?            
1339,Andy Tennant,6.1,Sweet Home Alabama?
1388,F. Gary Gray,6.1,A Man Apart?
3873,Nick Love,6.1,The Sweeney?
4026,Eldar Rapaport,6.1,August?
3804,Stephen Herek,6.1,Dead Like Me: Life After Death?
1057,Warren Beatty,6.1,Dick Tracy?
3684,Hitoshi Matsumoto,6.1,R100?
3467,Adrian Lyne,6.1,Flashdance?
998,Barbet Schroeder,6.1,Murder by Numbers?
4390,Brad J. Silverman,6.1,Grace Unplugged?
4152,Leon Ford,6.1,Griff the Invisible?
4506,David Caffrey,6.1,Grand Theft Parsons?
2860,Mark Brown,6.1,Two Can Play That Game?
2853,Kirk Wong,6.1,The Big Hit?
4522,Panos Cosmatos,6.1,Beyond the Black Rainbow?
2851,Preston A. Whitmore II,6.1,This Christmas?
2847,Gene Quintano,6.1,Loaded Weapon 1?
2844,Steve Pink,6.1,About Last Night?
2838,Thomas Carter,6.1,Save the Last Dance?
1833,Mark Waters,6.1,Freaky Friday?
1859,Bob Rafelson,6.1,Blood and Wine?
456,Adam Shankman,6.1,Bedtime Stories?
445,Mimi Leder,6.1,Deep Impact?
1873,Mick Jackson,6.1,The Bodyguard?
4583,Efram Potelle,6.1,The Battle of Shaker Heights?
432,Doug Liman,6.1,Jumper?
4596,John Hamburg,6.1,Safe Men?
1890,Andy Fickman,6.1,Parental Guidance?
4601,Eric Nicholas,6.1,Alone with Her?
1893,Andrzej Bartkowiak,6.1,Romeo Must Die?
2750,Gabe Ib¨¢?ez,6.1,Automata?
2743,Ry?hei Kitamura,6.1,The Midnight Meat Train?
4617,Charlie Levi,6.1,Childless?
1910,Brett Ratner,6.1,Money Talks?
387,Alan J. Pakula,6.1,The Devil's Own?
2869,Andrew Fleming,6.1,Dick?
2874,Jez Butterworth,6.1,Birthday Girl?
2691,Brian Koppelman,6.1,Knockaround Guys?
4501,Kurt Voss,6.1,Down and Out with the Dolls?
4331,Jonas ?kerlund,6.1,Small Apartments?
1626,Gary Winick,6.1,13 Going on 30?
1630,Luis Mandoki,6.1,Message in a Bottle?
626,Kerry Conran,6.1,Sky Captain and the World of Tomorrow?
4367,Jonathan Wacks,6.1,Ed and His Dead Mother?
4380,J. Lee Thompson,6.1,Conquest of the Planet of the Apes?
1661,Tom Hanks,6.1,Larry Crowne?
605,George Clooney,6.1,The Monuments Men?
3012,Takashi Yamazaki,6.1,Space Battleship Yamato?
1685,Antoine Fuqua,6.1,The Replacement Killers?
4431,Adam Carolla,6.1,Road Hard?
564,Zack Snyder,6.1,Sucker Punch?
1705,Andy Cadiff,6.1,Chasing Liberty?
561,John Moore,6.1,Flight of the Phoenix?
1712,Peter Howitt,6.1,Antitrust?
554,Tarsem Singh,6.1,Immortals?
4466,Harold Becker,6.1,Mercury Rising?
4475,Steve Miner,6.1,Friday the 13th Part 2?
1773,Ruben Fleischer,6.1,30 Minutes or Less?
2902,Paul Schrader,6.1,Cat People?
2901,Michael Winterbottom,6.1,The Killer Inside Me?
1788,David Gordon Green,6.1,Our Brand Is Crisis?
1793,Agust¨ªn D¨ªaz Yanes,6.1,Captain Alatriste: The Spanish Musketeer?
367,Timur Bekmambetov,6.1,Ben-Hur?
317,Patrick Hughes,6.1,The Expendables 3?
3094,James DeMonaco,6.1,The Purge: Election Year?
157,Dean Parisot,6.1,Fun with Dick and Jane?
149,Lee Tamahori,6.1,Die Another Day?
2120,David Palmer,6.1,Hit and Run?
2404,Kirk Jones,6.1,My Big Fat Greek Wedding 2?
2145,Joshua Michael Stern,6.1,Swing Vote?
111,Michael Bay,6.1,Pearl Harbor?
2367,Josh Gordon,6.1,The Switch?
4942,Paul Schrader,6.1,Cat People?
107,Chris Miller,6.1,Shrek the Third?
104,Jon Turteltaub,6.1,The Sorcerer's Apprentice?
81,Rupert Sanders,6.1,Snow White and the Huntsman?
76,Kevin Reynolds,6.1,Waterworld?
2195,Neil LaBute,6.1,Lakeview Terrace?
4993,William Eubank,6.1,The Signal?
2315,Jonathan Glazer,6.1,Birth?
2221,John Schlesinger,6.1,Eye for an Eye?
2288,Damon Santostefano,6.1,Three to Tango?
5025,John Waters,6.1,Pink Flamingos?
24,Chris Weitz,6.1,The Golden Compass?
2279,Walter Hill,6.1,Undisputed?
2272,James Mather,6.1,Lockout?
5030,Tadeo Garcia,6.1,On the Downlow?
11,Bryan Singer,6.1,Superman Returns?
2240,John Carpenter,6.1,Vampires?
152,Barry Sonnenfeld,6.1,Men in Black II?
159,Ridley Scott,6.1,Exodus: Gods and Kings?
4721,Amy Holden Jones,6.1,Love Letters?
2439,John Boorman,6.1,The Tailor of Panama?
2648,Clare Kilner,6.1,The Wedding Date?
4725,Joe Camp,6.1,Benji?
295,Chuck Russell,6.1,Eraser?
1971,Tobe Hooper,6.1,Lifeforce?
4745,Joe Swanberg,6.1,Drinking Buddies?
2615,Howard Zieff,6.1,Private Benjamin?
2613,Timur Bekmambetov,6.1,Ben-Hur?
4754,Alex Smith,6.1,The Slaughter Rule?
2006,Ben Stassen,6.1,A Turtle's Tale: Sammy's Adventures?
2017,Walter Salles,6.1,On the Road?
2021,Wes Craven,6.1,Scream 2?
251,Brad Peyton,6.1,San Andreas?
244,Cedric Nicolas-Troyan,6.1,The Huntsman: Winter's War?
4804,Tom Vaughan,6.1,What Happens in Vegas?
4805,Paul Fox,6.1,The Dark Hours?
4814,Franck Khalfoun,6.1,Maniac?
232,Lana Wachowski,6.1,Speed Racer?
2050,Frank Coraci,6.1,The Waterboy?
220,John Woo,6.1,Mission: Impossible II?
2057,Tony Goldwyn,6.1,Someone Like You...?
2062,Wayne Wang,6.1,Anywhere But Here?
2063,Andy Cadiff,6.1,Chasing Liberty?
4866,Allison Anders,6.1,Sugar Town?
1609,Stig Bergqvist,6.1,Rugrats in Paris: The Movie?
4527,Joel Anderson,6.1,Lake Mungo?
682,Jon Favreau,6.1,Zathura: A Space Adventure?
755,Jon Avnet,6.1,Up Close & Personal?
1583,John Francis Daley,6.1,Vacation?
1569,Steven Soderbergh,6.1,The Good German?
3147,Rob Schmidt,6.1,Wrong Turn?
667,Jon Turteltaub,6.1,The Kid?
3176,Marcus Dunstan,6.1,The Collection?
4275,Max Joseph,6.1,We Are Your Friends?
700,Daniel Lee,6.1,Dragon Blade?
725,Marc Lawrence,6.1,Two Weeks Notice?
3242,?lex de la Iglesia,6.1,The Oxford Murders?
4206,Stefan Ruzowitzky,6.1,Anatomy?
748,Todd Phillips,6.1,Starsky & Hutch?
3260,Steve Carr,6.1,Next Friday?
4320,Colin Minihan,6.1,Grave Encounters?
756,Sam Fell,6.1,The Tale of Despereaux?
3270,Jared Hess,6.1,Gentlemen Broncos?
766,Griffin Dunne,6.1,Practical Magic?
776,Clark Johnson,6.1,The Sentinel?
1464,Susanna White,6.1,Nanny McPhee Returns?
777,Jorge Blanco,6.1,Planet 51?
1463,Scott Mann,6.1,Heist?
785,Harold Becker,6.1,Mercury Rising?
3312,Dario Argento,6.1,Two Evil Eyes?
3313,Eric Lavaine,6.1,Barbecue?
3317,Scott Mann,6.1,Heist?
3115,Leigh Whannell,6.1,Insidious: Chapter 3?
3788,Kevin Spacey,6.1,Albino Alligator?
1607,Anne Fletcher,6.1,27 Dresses?
3105,Victor Salva,6.1,Jeepers Creepers?
3418,Marc Sch?lermann,6.0,Pathology?
2681,Mark L. Lester,6.0,Firestarter?
2748,Juraj Jakubisko,6.0,Bathory: Countess of Blood?
2744,Darrell Roodt,6.0,Winnie Mandela?
1202,Etan Cohen,6.0,Get Hard?
3920,Bob Odenkirk,6.0,Let's Go to Prison?
4635,Allison Burnett,6.0,Ask Me Anything?
3025,Dan Mazer,6.0,Dirty Grandpa?
348,John Lee Hancock,6.0,The Alamo?
1940,Rupert Wyatt,6.0,The Gambler?
945,Rob Marshall,6.0,Into the Woods?
1942,Tim Fywell,6.0,Ice Princess?
2655,Nicholas Hytner,6.0,The Object of My Affection?
4237,Jon Knautz,6.0,Jack Brooks: Monster Slayer?
314,Brett Ratner,6.0,Hercules?
305,Florian Henckel von Donnersmarck,6.0,The Tourist?
4738,Kurt Hale,6.0,The R.M.?
801,Harald Zwart,6.0,The Mortal Instruments: City of Bones?
4742,Eric Schaeffer,6.0,Never Again?
4118,Rupert Wyatt,6.0,The Gambler?
1535,Mike Newell,6.0,Pushing Tin?
418,Justin Lin,6.0,The Fast and the Furious: Tokyo Drift?
1148,Betty Thomas,6.0,28 Days?
2791,Alan Cohn,6.0,Dead Man on Campus?
3149,James Foley,6.0,The Corruptor?
3321,Andr¨¦ T¨¦chin¨¦,6.0,The Girl on the Train?
666,John Woo,6.0,Broken Arrow?
1837,Ivan Reitman,6.0,Kindergarten Cop?
2827,Kasi Lemmons,6.0,The Caveman's Valentine?
4542,Takao Okawara,6.0,Godzilla 2000?
1855,Michael Cristofer,6.0,Original Sin?
1249,John McTiernan,6.0,Medicine Man?
4091,Mira Nair,6.0,Kama Sutra: A Tale of Love?
668,Oliver Stone,6.0,World Trade Center?
810,Pou-Soi Cheang,6.0,Xi you ji zhi: Sun Wukong san da Baigu Jing?
3170,Florian Henckel von Donnersmarck,6.0,The Tourist?
3044,Brian De Palma,6.0,Raising Cain?
853,Barry Levinson,6.0,Disclosure?
4599,Craig Mazin,6.0,The Specials?
1881,John A. Davis,6.0,Jimmy Neutron: Boy Genius?
1883,Michael Pressman,6.0,Teenage Mutant Ninja Turtles II: The Secret of the Ooze?
1537,Neil Marshall,6.0,Doomsday?
1222,Nick Cassavetes,6.0,The Other Woman?
1392,Mikael H?fstr?m,6.0,The Rite?
2608,Ivan Reitman,6.0,Twins?
1146,Paul McGuigan,6.0,Victor Frankenstein?
3954,Sam Levinson,6.0,Another Happy Day?
2576,Bruce Paltrow,6.0,Duets?
4909,Jay Duplass,6.0,Baghead?
2139,Tyler Perry,6.0,For Colored Girls?
1018,Jim Sheridan,6.0,Dream House?
1024,Tony Scott,6.0,Domino?
2385,Andrew Douglas,6.0,The Amityville Horror?
3273,Anurag Basu,6.0,Kites?
4172,Frank Sebastiano,6.0,Beer League?
2339,Jean-Marie Poir¨¦,6.0,Les couloirs du temps: Les visiteurs II?
4990,Jem Cohen,6.0,Counting?
3075,Karan Johar,6.0,Kabhi Alvida Naa Kehna?
36,Michael Bay,6.0,Transformers: Revenge of the Fallen?
2290,Neil Jordan,6.0,We're No Angels?
637,Kinka Usher,6.0,Mystery Men?
784,Jon Avnet,6.0,Righteous Kill?
1622,Michael McCullers,6.0,Baby Mama?
2271,Mark Mylod,6.0,What's Your Number??
4335,Harald Reinl,6.0,The Torture Chamber of Dr. Sadism?
1050,Harold Ramis,6.0,Bedazzled?
1055,Ben Stiller,6.0,The Cable Guy?
1482,Peter Yates,6.0,Krull?
3263,Julian Gilbey,6.0,Plastic?
1487,Les Mayfield,6.0,American Outlaws?
3354,Serdar Akar,6.0,Valley of the Wolves: Iraq?
847,Brad Silberling,6.0,Casper?
991,Garry Marshall,6.0,Raising Helen?
3444,Paul Gross,6.0,Men with Brooms?
1128,Spike Lee,6.0,Miracle at St. Anna?
243,John Woo,6.0,Windtalkers?
1127,Stephen Sommers,6.0,Deep Rising?
4808,Cassandra Nicolaou,6.0,Show Me?
1494,Lexi Alexander,6.0,Punisher: War Zone?
218,Ron Howard,6.0,How the Grinch Stole Christmas?
169,Breck Eisner,6.0,Sahara?
2506,Chris Robinson,6.0,ATL?
1118,Harold Ramis,6.0,Multiplicity?
3442,Tony Richardson,6.0,The Hotel New Hampshire?
1427,Nicholas Stoller,6.0,Neighbors 2: Sorority Rising?
3855,Beto G¨®mez,6.0,Saving Private Perez?
2070,Simon Wincer,6.0,Harley Davidson and the Marlboro Man?
2484,Matt Dillon,6.0,City of Ghosts?
2099,Paul McGuigan,6.0,Victor Frankenstein?
1268,Russell Mulcahy,6.0,The Shadow?
4653,Jamie Travis,6.0,"For a Good Time, Call...?"
3040,Kevin Greutert,6.0,Saw VI?
4495,David Boyd,6.0,Home Run?
2871,Craig Bolotin,6.0,Light It Up?
503,Luc Besson,6.0,Arthur and the Invisibles?
3001,Sidney Lumet,6.0,Critical Care?
3533,Stephen Milburn Anderson,6.0,Ca$h?
820,George Clooney,6.0,Leatherheads?
3401,Mark L. Lester,6.0,Showdown in Little Tokyo?
1804,Callie Khouri,6.0,Divine Secrets of the Ya-Ya Sisterhood?
3138,Malcolm D. Lee,6.0,Roll Bounce?
4500,Steve Taylor,6.0,Blue Like Jazz?
872,William Friedkin,6.0,The Hunted?
4432,Ira Sachs,6.0,Forty Shades of Blue?
2971,John Lee Hancock,6.0,The Alamo?
501,Breck Eisner,6.0,The Last Witch Hunter?
1305,Paul McGuigan,6.0,Victor Frankenstein?
4314,Aaron Hann,6.0,Circle?
559,David Pastor,6.0,Carriers?
1372,Jennifer Flackett,6.0,Nim's Island?
558,Paul W.S. Anderson,6.0,Soldier?
3494,Rob Zombie,6.0,House of 1000 Corpses?
1723,Li Zhang,6.0,1911?
535,Dennis Dugan,6.0,Grown Ups?
3990,Michael Gornick,6.0,Creepshow 2?
2939,John Erick Dowdle,6.0,Quarantine?
541,Bibo Bergeron,6.0,Shark Tale?
3971,Richard Raymond,6.0,Desert Dancer?
566,Barry Levinson,6.0,Sphere?
863,Mark Waters,6.0,Mr. Popper's Penguins?
3112,William Brent Bell,6.0,The Boy?
1820,Richard Linklater,6.0,The Newton Boys?
3967,Timur Bekmambetov,6.0,Ben-Hur?
1324,Sergey Bodrov,6.0,Nomad: The Warrior?
590,Brett Ratner,6.0,Hercules?
3021,Jamie Thraves,6.0,The Cry of the Owl?
592,Clark Johnson,6.0,S.W.A.T.?
1053,Olivier Megaton,6.0,Taken 3?
3539,Richard Rich,6.0,Alpha and Omega 4: The Legend of the Saw Toothed Cave?
499,Kevin Costner,6.0,The Postman?
586,Paul Tibbitt,6.0,The SpongeBob Movie: Sponge Out of Water?
3097,Darren Lynn Bousman,5.9,Saw IV?
1304,Paul Weitz,5.9,Cirque du Freak: The Vampire's Assistant?
2516,Donald Petrie,5.9,My Life in Ruins?
783,Harold Ramis,5.9,Analyze That?
642,Jay Roach,5.9,Dinner for Schmucks?
1001,Rob Reiner,5.9,The Story of Us?
4310,Brian Yuzna,5.9,Return of the Living Dead III?
